Rank,Term,P.value,Z.score,Combined.score,Genes,Adjusted.P.value
327,Response To Peptidoglycan (GO:0032494),0.01200568666348691,17.92468619246862,79.26968146226275,IL6;IRAK3,0.10037599025689496
328,Endothelin Receptor Signaling Pathway (GO:0086100),0.01200568666348691,17.92468619246862,79.26968146226275,EDN1;EDNRB,0.10037599025689496
329,Sphingomyelin Biosynthetic Process (GO:0006686),0.01200568666348691,17.92468619246862,79.26968146226275,VAPA;SGMS2,0.10037599025689496
330,Epithelial Tube Branching Involved In Lung Morphogenesis (GO:0060441),0.01200568666348691,17.92468619246862,79.26968146226275,NKX2-1;CTSH,0.10037599025689496
331,Glomerulus Vasculature Development (GO:0072012),0.01200568666348691,17.92468619246862,79.26968146226275,PECAM1;TEK,0.10037599025689496
332,Hydrogen Peroxide Biosynthetic Process (GO:0050665),0.01200568666348691,17.92468619246862,79.26968146226275,DUOX1;MAOB,0.10037599025689496
333,Inflammatory Response To Wounding (GO:0090594),0.01200568666348691,17.92468619246862,79.26968146226275,IL6;TLR3,0.10037599025689496
334,Negative Regulation Of Monocyte Chemotaxis (GO:0090027),0.01200568666348691,17.92468619246862,79.26968146226275,DUSP1;SLIT2,0.10037599025689496
335,Neutrophil Extravasation (GO:0072672),0.01200568666348691,17.92468619246862,79.26968146226275,JAML;PECAM1,0.10037599025689496
336,Plasma Membrane Raft Assembly (GO:0044854),0.01200568666348691,17.92468619246862,79.26968146226275,CAV2;EMP2,0.10037599025689496
337,Plasma Membrane Raft Organization (GO:0044857),0.01200568666348691,17.92468619246862,79.26968146226275,COLEC12;EMP2,0.10037599025689496
338,Positive Regulation Of Endothelial Cell Development (GO:1901552),0.01200568666348691,17.92468619246862,79.26968146226275,CDH5;CLDN5,0.10037599025689496
339,Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142),0.01200568666348691,17.92468619246862,79.26968146226275,CDH5;CLDN5,0.10037599025689496
340,Positive Regulation Of Gap Junction Assembly (GO:1903598),0.01200568666348691,17.92468619246862,79.26968146226275,CAV1;TBX5,0.10037599025689496
341,Protein Import (GO:0017038),0.01200568666348691,17.92468619246862,79.26968146226275,CLU;GPIHBP1,0.10037599025689496
342,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),0.012402494026611708,3.9642033283901794,17.402288487331102,TYROBP;LST1;SFTPD;MNDA;VSIG4,0.10169537505409221
343,Regulation Of Cholesterol Storage (GO:0010885),0.012520195245172347,7.34002031488065,32.15231540732123,MSR1;PPARG;CES1,0.10169537505409221
344,T Cell Proliferation (GO:0042098),0.012520195245172347,7.34002031488065,32.15231540732123,CADM1;DOCK8;SLC11A1,0.10169537505409221
345,Aorta Development (GO:0035904),0.012520195245172347,7.34002031488065,32.15231540732123,ROBO2;TBX2;TGFBR2,0.10169537505409221
346,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",0.012520195245172347,7.34002031488065,32.15231540732123,THBD;F8;FGG,0.10169537505409221
347,Endoderm Development (GO:0007492),0.012520195245172347,7.34002031488065,32.15231540732123,SOX17;DUSP1;SOX7,0.10169537505409221
348,Striated Muscle Tissue Development (GO:0014706),0.012520195245172347,7.34002031488065,32.15231540732123,PGM5;SGCG;TBX2,0.10169537505409221
349,Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389),0.012520195245172347,7.34002031488065,32.15231540732123,TGFBR3;BMP2;TGFBR2,0.10169537505409221
350,Prostanoid Biosynthetic Process (GO:0046457),0.012520195245172347,7.34002031488065,32.15231540732123,EDN1;PTGS2;PTGDS,0.10169537505409221
351,Protein Activation Cascade (GO:0072376),0.012520195245172347,7.34002031488065,32.15231540732123,THBD;F8;FGG,0.10169537505409221
352,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),0.01261378965236275,3.371844319775596,14.744956004244871,EDN1;BMP2;IL6;NR4A3;OGN;PPARG,0.10181925337666942
353,Positive Regulation Of Inflammatory Response (GO:0050729),0.012623302842177955,2.5600296515937733,11.192989140487134,IL33;IL6;CAMK2N1;NFKBIZ;AGTR1;S100A12;CD47;NLRC4;TLR3,0.10181925337666942
354,Fatty Acid Metabolic Process (GO:0006631),0.012642587055538751,2.413988515011082,10.550781555904413,HPGD;PLA2G1B;ALOX5;ACSL5;CYP4B1;CD36;GGT1;SLC27A3;ACACB;CES1,0.10181925337666942
355,Sulfur Compound Biosynthetic Process (GO:0044272),0.012726097866578471,2.999063670411985,13.088215095374888,GGTLC2;GGTLC1;ANGPT1;GGT3P;GGT1;CDO1;PAPSS2,0.10220311272567667
356,Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),0.013191505673542632,4.897393515575334,21.19681127454118,CCBE1;IL6;CXCL17;PTGS2,0.10505302423259788
357,Response To Glucocorticoid (GO:0051384),0.013191505673542632,4.897393515575334,21.19681127454118,ZFP36;IL6;FAM107A;SLIT2,0.10505302423259788
358,Negative Regulation Of Protein Polymerization (GO:0032272),0.013191505673542632,4.897393515575334,21.19681127454118,CDH5;MYADM;SLIT2;KANK3,0.10505302423259788
359,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),0.013333810645345888,2.392500967335272,10.329508841918269,SEMA5A;NR4A1;BMP2;NR4A3;JAML;HYAL1;C5AR1;TEK;AREG;BMP5,0.10589051295231511
360,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),0.013693837016563586,2.952049683988764,12.666682533821266,CDH5;PLEKHH2;MYADM;SLIT2;CLU;SHANK3;KANK3,0.10841540715829304
361,Endothelial Cell Migration (GO:0043542),0.01376582861848547,3.8507402961184476,16.502601474955302,CDH5;NR4A1;STARD13;S100A12;EMP2,0.10841540715829304
362,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),0.01376582861848547,3.8507402961184476,16.502601474955302,FHL1;ANK2;GPD1L;LILRA2;SCN4B,0.10841540715829304
363,Positive Regulation Of Defense Response (GO:0031349),0.01405300265659813,2.3713903941800907,10.113788408184249,IL33;CAMK2N1;NFKBIZ;MMRN2;AGTR1;S100A12;TLR8;CD47;NLRC4;TLR3,0.11037220543790983
364,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),0.014173020807195708,2.5069841730797155,10.670765201289909,KANK2;CDKN2B;RGCC;ADAMTS1;HYAL1;FHL1;FAM107A;CCL2;KLF4,0.11100901736624989
365,Cellular Response To Hypoxia (GO:0071456),0.01471314046095493,2.906482281763181,12.262490238501211,RGCC;EPAS1;GATA6;PPARG;NDNF;PTGS2;AQP1,0.11433174081964043
366,Cellular Response To Peptide Hormone Stimulus (GO:0071375),0.01471755485121292,2.6670833984476743,11.251662846001302,NR4A2;NR4A1;NR4A3;PLA2G1B;SCNN1B;CAV1;PPARG;SORBS1,0.11433174081964043
367,Organic Anion Transport (GO:0015711),0.01471755485121292,2.6670833984476743,11.251662846001302,SLC22A3;CA4;SLCO2A1;SLCO4C1;SLC39A8;SLC4A4;CFTR;ABCG2,0.11433174081964043
368,Activation Of Phospholipase C Activity (GO:0007202),0.01505509371257633,4.684220127698389,19.655169836322354,GNAQ;C5AR1;ARHGAP6;SELE,0.1161635397976678
369,Regulation Of Chemokine Production (GO:0032642),0.015226457999170762,3.743580765639589,15.665839946348026,IL33;IL6;AGER;ALOX15B;TLR3,0.1161635397976678
370,Lymphocyte Migration (GO:0072676),0.015226457999170762,3.743580765639589,15.665839946348026,CCL14;CCL23;S1PR1;NEDD9;CCL2,0.1161635397976678
371,Positive Regulation Of Ossification (GO:0045778),0.015226457999170762,3.743580765639589,15.665839946348026,KL;BMP2;ALOX5;ZBTB16;GPM6B,0.1161635397976678
372,Digestive Tract Morphogenesis (GO:0048546),0.015238570285628817,6.728002793296089,28.14946276314445,SOX17;FOXF1;TCF21,0.1161635397976678
373,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),0.015238570285628817,6.728002793296089,28.14946276314445,RGCC;ECSCR;CCL2,0.1161635397976678
374,Positive Regulation Of Transmembrane Transport (GO:0034764),0.015238570285628817,6.728002793296089,28.14946276314445,NR4A3;CA2;ACSL5,0.1161635397976678
375,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),0.015662058643337258,2.634420774587493,10.950007195944659,FGR;SELP;CSF3;HGF;ROR1;PIP5K1B;TEK;DCN,0.11907341117907873
376,Cellular Response To Decreased Oxygen Levels (GO:0036294),0.015785379041233377,2.8622957099080693,11.874723618756356,RGCC;EPAS1;GATA6;PPARG;NDNF;PTGS2;AQP1,0.11969179693233073
377,Negative Regulation Of Response To External Stimulus (GO:0032102),0.01647545315226717,2.2034526051475205,9.047120120926296,CDH5;MMRN1;ALOX5;CXCL17;SLC39A8;IRAK3;PPARG;CARD16;TEK;LILRA2;KLF4,0.12346397489539426
378,Regulation Of Actin Cytoskeleton Organization (GO:0032956),0.01664964608602598,2.602545201904665,10.658375963233052,ARHGAP44;CSF3;FAM107A;ARHGAP18;NEDD9;ESAM;CLU;GPM6B,0.12346397489539426
379,Skeletal Muscle Tissue Development (GO:0007519),0.016787093334012668,3.642213642213642,14.886255064579192,CAV2;CAV1;TCF21;DMD;CFLAR,0.12346397489539426
380,Monocyte Chemotaxis (GO:0002548),0.016787093334012668,3.642213642213642,14.886255064579192,CCL14;CCL23;IL6;CCL2;S100A12,0.12346397489539426
381,Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427),0.016787093334012668,3.642213642213642,14.886255064579192,RAMP3;PLA2G1B;CAV1;CAPN3;ANK2,0.12346397489539426
382,Gland Development (GO:0048732),0.01691189682861556,2.819428140197887,11.50252798186923,TGFBR3;CITED2;NOTCH4;CAV1;NKX2-1;TCF21;COBL,0.12346397489539426
383,Regulation Of Sodium Ion Transmembrane Transport (GO:1902305),0.017076578540677293,4.488811188811189,18.269674444216452,FXYD1;NEDD4L;GPD1L;SCN4B,0.12346397489539426
384,Mucosal Immune Response (GO:0002385),0.017076578540677293,4.488811188811189,18.269674444216452,PIGR;PLA2G1B;DEFA3;DEFA1,0.12346397489539426
385,Regulation Of Phagocytosis (GO:0050764),0.017537957391168996,3.1118243607724674,12.582312510278662,FGR;SLC11A1;SFTPD;RAB27A;CD47;GATA2,0.12346397489539426
386,Regulation Of Bone Mineralization (GO:0030500),0.017537957391168996,3.1118243607724674,12.582312510278662,KL;BMP2;ALOX5;S1PR1;SGMS2;GPM6B,0.12346397489539426
387,G Protein-Coupled Receptor Internalization (GO:0002031),0.017582032201869546,13.44281729428173,54.3207819205511,DMBT1;ARRB1,0.12346397489539426
388,Regulation Of Extracellular Matrix Assembly (GO:1901201),0.017582032201869546,13.44281729428173,54.3207819205511,RGCC;TIE1,0.12346397489539426
389,Bleb Assembly (GO:0032060),0.017582032201869546,13.44281729428173,54.3207819205511,EMP1;EMP2,0.12346397489539426
390,Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),0.017582032201869546,13.44281729428173,54.3207819205511,ANGPT1;CFLAR,0.12346397489539426
391,Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081),0.017582032201869546,13.44281729428173,54.3207819205511,AGTR1;AGTR2,0.12346397489539426
392,Cellular Response To Laminar Fluid Shear Stress (GO:0071499),0.017582032201869546,13.44281729428173,54.3207819205511,KLF4;KLF2,0.12346397489539426
393,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),0.017582032201869546,13.44281729428173,54.3207819205511,TYROBP;GATA6,0.12346397489539426
394,Definitive Hemopoiesis (GO:0060216),0.017582032201869546,13.44281729428173,54.3207819205511,TGFBR3;TEK,0.12346397489539426
395,Vascular Wound Healing (GO:0061042),0.017582032201869546,13.44281729428173,54.3207819205511,NDNF;GATA2,0.12346397489539426
396,Heart Trabecula Formation (GO:0060347),0.017582032201869546,13.44281729428173,54.3207819205511,TGFBR3;TEK,0.12346397489539426
397,Hemostasis (GO:0007599),0.017582032201869546,13.44281729428173,54.3207819205511,VWF;FLI1,0.12346397489539426
398,Long-Chain Fatty Acid Catabolic Process (GO:0042758),0.017582032201869546,13.44281729428173,54.3207819205511,ACADL;ADTRP,0.12346397489539426
399,Negative Regulation Of Steroid Metabolic Process (GO:0045939),0.017582032201869546,13.44281729428173,54.3207819205511,BMP2;BMP5,0.12346397489539426
400,Positive Regulation Of Leukocyte Tethering Or Rolling (GO:1903238),0.017582032201869546,13.44281729428173,54.3207819205511,SELP;SELE,0.12346397489539426
401,Positive Regulation Of Lipoprotein Lipase Activity (GO:0051006),0.017582032201869546,13.44281729428173,54.3207819205511,APOH;GPIHBP1,0.12346397489539426
402,Protein Localization To Basolateral Plasma Membrane (GO:1903361),0.017582032201869546,13.44281729428173,54.3207819205511,CAV1;LIN7A,0.12346397489539426
403,Regulation Of Adiponectin Secretion (GO:0070163),0.017582032201869546,13.44281729428173,54.3207819205511,RAB11FIP1;PPARG,0.12346397489539426
404,Regulation Of Bile Acid Metabolic Process (GO:1904251),0.017582032201869546,13.44281729428173,54.3207819205511,FGFR4;CES1,0.12346397489539426
405,Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036),0.017582032201869546,13.44281729428173,54.3207819205511,PLN;FXYD1,0.12346397489539426
406,Regulation Of Cell Adhesion Molecule Production (GO:0060353),0.017582032201869546,13.44281729428173,54.3207819205511,CAV1;NOTCH4,0.12346397489539426
407,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.01781216205697753,1.9640024988057179,7.9107541950588365,CCL14;SEMA5A;CAV1;LRRK2;DKK2;SCEL;ZEB2;BMP2;DAB2;SOX17;GNAQ;SOX7;FOLR1;RBMS3,0.12477266345071975
408,Regulation Of Stress Fiber Assembly (GO:0051492),0.01809400879686976,2.7778213813615333,11.145103837412096,RGCC;ARHGEF15;LIMCH1;CD47;ARHGAP6;CGNL1;S100A10,0.12486138707701691
409,Apoptotic Process (GO:0006915),0.018209932884781184,1.907410371318822,7.640681711689768,PPP1R15A;CSRNP1;DAPK1;DAPK2;PRKCE;MAGI3;ZBTB16;EMP1;EMP2;CFLAR;ALOX15B;TGFBR2;CAPN3;MAL;IFT57,0.12486138707701691
410,Regulation Of Fatty Acid Oxidation (GO:0046320),0.018262784430416013,6.2101418134937685,24.858514113368617,NR4A3;ACADL;PDK4,0.12486138707701691
411,Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426),0.018262784430416013,6.2101418134937685,24.858514113368617,SOCS3;LEPROT;CAV1,0.12486138707701691
412,Oligodendrocyte Development (GO:0014003),0.018262784430416013,6.2101418134937685,24.858514113368617,MYRF;TPPP;GPM6B,0.12486138707701691
413,Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),0.018262784430416013,6.2101418134937685,24.858514113368617,TGFBR3;EDN1;TBX2,0.12486138707701691
414,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050),0.018262784430416013,6.2101418134937685,24.858514113368617,RHOJ;GATA2;PTGS2,0.12486138707701691
415,Positive Regulation Of Lymphocyte Migration (GO:2000403),0.018262784430416013,6.2101418134937685,24.858514113368617,DOCK8;NEDD9;JAM2,0.12486138707701691
416,Prostanoid Metabolic Process (GO:0006692),0.018262784430416013,6.2101418134937685,24.858514113368617,HPGDS;HPGD;CES1,0.12486138707701691
417,Protein Localization To Endoplasmic Reticulum (GO:0070972),0.018262784430416013,6.2101418134937685,24.858514113368617,PPP1R15A;VAPA;LRRK2,0.12486138707701691
418,Response To Amyloid-Beta (GO:1904645),0.018450297582297853,3.546181630546956,14.15874995982463,RAMP3;ADRB2;CD36;AGER;ICAM1,0.12524237715983613
419,Positive Regulation Of miRNA Transcription (GO:1902895),0.018450297582297853,3.546181630546956,14.15874995982463,ATOH8;PPARG;FOS;GATA2;KLF4,0.12524237715983613
420,Positive Regulation Of Stress Fiber Assembly (GO:0051496),0.018450297582297853,3.546181630546956,14.15874995982463,RGCC;ARHGEF15;LIMCH1;CD47;S100A10,0.12524237715983613
421,Negative Regulation Of Inflammatory Response (GO:0050728),0.018657327493473274,2.3834714167357083,9.489830331981146,FGR;CDH5;IL33;ALOX5;CXCL17;SLC39A8;PPARG;TEK;KLF4,0.12604748977225663
422,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.018657327493473274,2.3834714167357083,9.489830331981146,BMP2;CAV1;SNX25;VEPH1;PRDM16;NKX2-1;PPARG;SMAD6;CHRDL1,0.12604748977225663
423,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.018758084614205143,2.54104409696368,10.103522783504024,CDH5;RGCC;HYAL1;TAL1;SYNPO2;TPPP;CLU;SPIDR,0.1264286033926687
424,Lymphocyte Chemotaxis (GO:0048247),0.02021848003331748,3.4550743374272788,13.478791720104415,CCL14;CH25H;CCL23;CCL2;DEFA1,0.13563032135291325
425,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.02021848003331748,3.4550743374272788,13.478791720104415,HLA-DMA;IL6;NR4A3;CCL2;CD47,0.13563032135291325
426,Chloride Transport (GO:0006821),0.02063011638467083,2.6981741573033706,10.471622836501515,CLIC5;CLIC3;SLC1A1;FXYD1;SLC26A9;CLIC2;CFTR,0.13774347028734552
427,Monoatomic Cation Homeostasis (GO:0055080),0.02063011638467083,2.6981741573033706,10.471622836501515,SLC11A1;SCNN1B;CAV1;CYBRD1;ALPL;SLC39A8;FAM20A,0.13774347028734552
428,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.020891108292760734,2.2149645078498925,8.568438808173482,GPM6A;IL6;TNXB;VAPA;FLRT3;RASGRF1;TMEM108;PTPRM;FRY;AGER,0.13916016295014216
429,Regulation Of Glucose Transmembrane Transport (GO:0010827),0.021595198128480677,5.766260973663209,22.11525016972799,NR4A3;PLA2G1B;PRKCB,0.14096669217717867
430,cGMP-mediated Signaling (GO:0019934),0.021595198128480677,5.766260973663209,22.11525016972799,GUCY1A2;CD36;AQP1,0.14096669217717867
431,Embryonic Heart Tube Development (GO:0035050),0.021595198128480677,5.766260973663209,22.11525016972799,SOX17;CITED2;TBX2,0.14096669217717867
432,Myeloid Cell Activation Involved In Immune Response (GO:0002275),0.021595198128480677,5.766260973663209,22.11525016972799,TYROBP;LILRA2;DNASE1L3,0.14096669217717867
433,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),0.021595198128480677,5.766260973663209,22.11525016972799,CD55;HLA-E;TGFBR2,0.14096669217717867
434,Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996),0.021595198128480677,5.766260973663209,22.11525016972799,SELP;IL6;SELE,0.14096669217717867
435,Prostaglandin Biosynthetic Process (GO:0001516),0.021595198128480677,5.766260973663209,22.11525016972799,EDN1;PTGS2;PTGDS,0.14096669217717867
436,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),0.021607311287768178,4.14308768154922,15.887595844233413,FCN1;FCN3;TYROBP;LILRA2,0.14096669217717867
437,Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),0.021607311287768178,4.14308768154922,15.887595844233413,NKX2-1;TBX5;BMP5;FOXA2,0.14096669217717867
438,Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.021986576762986765,2.660033233106504,10.154206464384062,ACADL;ALOX5;ACSL5;ADTRP;SLC27A3;ALOX15B;MGLL,0.1425105993830289
439,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),0.021986576762986765,2.660033233106504,10.154206464384062,IL33;IL6;TYROBP;LILRA2;CLU;TLR3;HLA-E,0.1425105993830289
440,Positive Regulation Of Interleukin-8 Production (GO:0032757),0.02199963032480835,2.941629478515874,11.227404388729092,FCN1;IL6;PLA2G1B;TLR8;LILRA2;TLR3,0.1425105993830289
441,Regulation Of Intracellular Signal Transduction (GO:1902531),0.022071550552497134,1.7488380654364732,6.66913416113726,STARD13;ARHGEF15;VWF;DAPK2;DOCK8;LRRK2;WWC2;ARHGAP18;ARHGAP29;ARHGAP6;AGER;AKAP12;ARHGAP44;FGD5;ARHGAP31;CAPN3;PIP5K1B;TEK,0.1425105993830289
442,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),0.022093891591476244,3.3685224089635852,12.842337093380815,PIGR;SHC3;EFEMP1;AREG;HBEGF,0.1425105993830289
443,Regulation Of Signal Transduction (GO:0009966),0.022543223297484562,1.953989612842304,7.410155407130591,SEMA5A;HHIP;LRRK2;CMAHP;CLU;SOCS2;GRK5;TMEM204;VEPH1;TMEM108;CD36;MGLL;CD55,0.14327757499191343
444,Positive Regulation Of Cytokine Production (GO:0001819),0.02300138364871237,1.7115329852871382,6.456246278130318,FCN1;CCBE1;IL33;CADM1;PLA2G1B;SLC11A1;CXCL17;LILRA2;PTGS2;ALOX15B;AGER;HLA-E;FGR;IL6;TYROBP;RGCC;TLR8;SPTBN1;TLR3,0.14327757499191343
445,Epithelium Development (GO:0060429),0.023470576247015085,2.0793133420252063,7.801599705188731,KANK2;BMP2;DMBT1;SOX17;ALDH1A2;GATA6;TCF21;PPARG;TBX5;CES1;TBX2,0.14327757499191343
446,Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330),0.02403368626696061,10.753695955369595,40.092992137786815,BMP2;RGCC,0.14327757499191343
447,T-helper 17 Cell Lineage Commitment (GO:0072540),0.02403368626696061,10.753695955369595,40.092992137786815,SOCS3;IL6,0.14327757499191343
448,Aldehyde Catabolic Process (GO:0046185),0.02403368626696061,10.753695955369595,40.092992137786815,ALDH2;ALDH3B1,0.14327757499191343
449,Axon Ensheathment In Central Nervous System (GO:0032291),0.02403368626696061,10.753695955369595,40.092992137786815,MYRF;GPM6B,0.14327757499191343
450,Catecholamine Catabolic Process (GO:0042424),0.02403368626696061,10.753695955369595,40.092992137786815,MAOB;MAOA,0.14327757499191343
451,Cellular Response To Leptin Stimulus (GO:0044320),0.02403368626696061,10.753695955369595,40.092992137786815,NR4A3;LEPR,0.14327757499191343
452,Regulation Of Transforming Growth Factor Beta Activation (GO:1901388),0.02403368626696061,10.753695955369595,40.092992137786815,TNXB;LRRC32,0.14327757499191343
453,Coronary Vasculature Development (GO:0060976),0.02403368626696061,10.753695955369595,40.092992137786815,MYOCD;GATA6,0.14327757499191343
454,Response To Hydroperoxide (GO:0033194),0.02403368626696061,10.753695955369595,40.092992137786815,DAPK1;GPX3,0.14327757499191343
455,Dopamine Catabolic Process (GO:0042420),0.02403368626696061,10.753695955369595,40.092992137786815,MAOB;MAOA,0.14327757499191343
456,Spleen Development (GO:0048536),0.02403368626696061,10.753695955369595,40.092992137786815,CITED2;TCF21,0.14327757499191343
457,Sulfur Amino Acid Biosynthetic Process (GO:0000097),0.02403368626696061,10.753695955369595,40.092992137786815,CDO1;GGT1,0.14327757499191343
458,Glutathione Catabolic Process (GO:0006751),0.02403368626696061,10.753695955369595,40.092992137786815,GGT3P;GGT1,0.14327757499191343
459,Lipoxygenase Pathway (GO:0019372),0.02403368626696061,10.753695955369595,40.092992137786815,HPGD;ALOX5,0.14327757499191343
460,Lymphatic Endothelial Cell Differentiation (GO:0060836),0.02403368626696061,10.753695955369595,40.092992137786815,ACVRL1;TIE1,0.14327757499191343
461,Myeloid Leukocyte Mediated Immunity (GO:0002444),0.02403368626696061,10.753695955369595,40.092992137786815,IL6;PLA2G1B,0.14327757499191343
462,Negative Regulation Of SMAD Protein Signal Transduction (GO:0060392),0.02403368626696061,10.753695955369595,40.092992137786815,VEPH1;PPARG,0.14327757499191343
463,Pericardium Development (GO:0060039),0.02403368626696061,10.753695955369595,40.092992137786815,TBX5;BMP5,0.14327757499191343
464,Positive Regulation Of Apoptotic Cell Clearance (GO:2000427),0.02403368626696061,10.753695955369595,40.092992137786815,CCL2;CD300LF,0.14327757499191343
465,Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043),0.02403368626696061,10.753695955369595,40.092992137786815,EMP2;TGFBR2,0.14327757499191343
466,Positive Regulation Of Melanin Biosynthetic Process (GO:0048023),0.02403368626696061,10.753695955369595,40.092992137786815,ZEB2;TYRP1,0.14327757499191343
467,Positive Regulation Of Plasminogen Activation (GO:0010756),0.02403368626696061,10.753695955369595,40.092992137786815,CLEC3B;S100A10,0.14327757499191343
468,Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378),0.02403368626696061,10.753695955369595,40.092992137786815,ZEB2;TYRP1,0.14327757499191343
469,Positive Regulation Of Triglyceride Lipase Activity (GO:0061365),0.02403368626696061,10.753695955369595,40.092992137786815,APOH;GPIHBP1,0.14327757499191343
470,Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),0.02403368626696061,10.753695955369595,40.092992137786815,DOCK4;NR4A3,0.14327757499191343
471,Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748),0.02403368626696061,10.753695955369595,40.092992137786815,CCBE1;TNXB,0.14327757499191343
472,Postsynaptic Density Organization (GO:0097106),0.02403368626696061,10.753695955369595,40.092992137786815,TMEM108;SHANK3,0.14327757499191343
473,Regulation Of Apoptotic Cell Clearance (GO:2000425),0.02403368626696061,10.753695955369595,40.092992137786815,CCL2;CD300LF,0.14327757499191343
474,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),0.0240786207911175,3.286192525790804,12.245769490738901,CITED2;FGG;CD47;AGER;FOXA2,0.14327757499191343
475,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),0.024122495964966136,3.9894327894327892,14.859082982660667,FGG;CFLAR;ICAM1;BMP5,0.14327757499191343
476,Actin Filament Polymerization (GO:0030041),0.024122495964966136,3.9894327894327892,14.859082982660667,FAM107A;COBL;ARHGAP6;WASF3,0.14327757499191343
477,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),0.024122495964966136,3.9894327894327892,14.859082982660667,TYROBP;FAM107A;AGER;SHANK3,0.14327757499191343
478,Cardiac Muscle Tissue Morphogenesis (GO:0055008),0.024122495964966136,3.9894327894327892,14.859082982660667,TGFBR3;BMP2;TNNC1;S1PR1,0.14327757499191343
479,Negative Regulation Of Chemotaxis (GO:0050922),0.024122495964966136,3.9894327894327892,14.859082982660667,ROBO2;SEMA5A;SEMA3G;SLIT2,0.14327757499191343
480,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),0.024122495964966136,3.9894327894327892,14.859082982660667,KANK2;DAB2;TCF21;ZNF366,0.14327757499191343
481,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.024851503868683657,2.3992498827941864,8.864837264184589,CDH5;TPPP3;TAL1;TPPP;CD36;CLU;SPIDR;RASIP1,0.14505964456761056
482,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),0.024882194096868166,2.586886255194705,9.55493038745205,DAB2;PID1;RAMP3;STAC;PRKCE;SORBS1;SPTBN1,0.14505964456761056
483,Response To Type II Interferon (GO:0034341),0.024882194096868166,2.586886255194705,9.55493038745205,CCL14;CCL23;DAPK1;SLC11A1;CCL2;AQP4;CD47,0.14505964456761056
484,Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562),0.02523661301491927,5.381564245810056,19.801247374185515,COL4A3;CCL2;PPARG,0.14505964456761056
485,Response To Axon Injury (GO:0048678),0.02523661301491927,5.381564245810056,19.801247374185515,TYROBP;FLRT3;FOLR1,0.14505964456761056
486,Endothelial Cell Proliferation (GO:0001935),0.02523661301491927,5.381564245810056,19.801247374185515,SEMA5A;PROK2;TEK,0.14505964456761056
487,Energy Reserve Metabolic Process (GO:0006112),0.02523661301491927,5.381564245810056,19.801247374185515,PID1;ADGRF5;LEPR,0.14505964456761056
488,Icosanoid Biosynthetic Process (GO:0046456),0.02523661301491927,5.381564245810056,19.801247374185515,PLA2G1B;ALOX5AP;NLRC4,0.14505964456761056
